tm,MVm,PVm
1.050000000000000000e+02,1.000000000000000000e+00,1.532500000000000528e-01
1.060000000000000000e+02,1.000000000000000000e+00,1.532500000000000528e-01
1.070000000000000000e+02,1.000000000000000000e+00,1.532500000000000528e-01
1.080000000000000000e+02,1.000000000000000000e+00,1.532500000000000528e-01
1.090000000000000000e+02,1.000000000000000000e+00,1.532500000000000528e-01
1.100000000000000000e+02,1.000000000000000000e+00,1.555000000000001381e-01
1.110000000000000000e+02,1.000000000000000000e+00,1.580000000000000016e-01
1.120000000000000000e+02,1.000000000000000000e+00,1.595000000000000584e-01
1.130000000000000000e+02,1.000000000000000000e+00,1.612500000000000600e-01
1.140000000000000000e+02,1.000000000000000000e+00,1.612500000000000600e-01
1.150000000000000000e+02,1.000000000000000000e+00,1.645000000000001461e-01
1.160000000000000000e+02,1.000000000000000000e+00,1.637500000000001177e-01
1.170000000000000000e+02,1.000000000000000000e+00,1.677500000000000102e-01
1.180000000000000000e+02,1.000000000000000000e+00,1.685000000000000386e-01
1.190000000000000000e+02,1.000000000000000000e+00,1.677500000000000102e-01
1.200000000000000000e+02,1.000000000000000000e+00,1.685000000000000386e-01
1.210000000000000000e+02,1.000000000000000000e+00,1.692500000000000671e-01
1.220000000000000000e+02,1.000000000000000000e+00,1.692500000000000671e-01
1.230000000000000000e+02,1.000000000000000000e+00,1.692500000000000671e-01
1.240000000000000000e+02,1.000000000000000000e+00,1.700000000000000955e-01
1.250000000000000000e+02,1.000000000000000000e+00,1.757500000000000173e-01
1.260000000000000000e+02,1.000000000000000000e+00,1.765000000000000457e-01
1.270000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
1.280000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
1.290000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
1.300000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
1.310000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
1.320000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
1.330000000000000000e+02,1.000000000000000000e+00,1.812499999999999944e-01
1.340000000000000000e+02,1.000000000000000000e+00,1.837500000000000244e-01
1.350000000000000000e+02,1.000000000000000000e+00,1.855000000000000537e-01
1.360000000000000000e+02,1.000000000000000000e+00,1.862500000000000822e-01
1.370000000000000000e+02,1.000000000000000000e+00,1.855000000000000537e-01
1.380000000000000000e+02,1.000000000000000000e+00,1.927500000000000324e-01
1.390000000000000000e+02,1.000000000000000000e+00,1.902499999999999747e-01
1.400000000000000000e+02,1.000000000000000000e+00,1.902499999999999747e-01
1.410000000000000000e+02,1.000000000000000000e+00,1.917500000000000315e-01
1.420000000000000000e+02,1.000000000000000000e+00,1.935000000000000608e-01
1.430000000000000000e+02,1.000000000000000000e+00,1.935000000000000608e-01
1.440000000000000000e+02,1.000000000000000000e+00,1.935000000000000608e-01
1.450000000000000000e+02,1.000000000000000000e+00,1.935000000000000608e-01
1.460000000000000000e+02,1.000000000000000000e+00,1.935000000000000608e-01
1.470000000000000000e+02,1.000000000000000000e+00,1.935000000000000608e-01
1.480000000000000000e+02,1.000000000000000000e+00,1.935000000000000608e-01
1.490000000000000000e+02,1.000000000000000000e+00,1.942500000000000893e-01
1.500000000000000000e+02,1.000000000000000000e+00,1.982499999999999818e-01
1.510000000000000000e+02,1.000000000000000000e+00,2.000000000000000111e-01
1.520000000000000000e+02,1.000000000000000000e+00,2.007500000000000395e-01
1.530000000000000000e+02,1.000000000000000000e+00,2.015000000000000679e-01
1.540000000000000000e+02,1.000000000000000000e+00,2.015000000000000679e-01
1.550000000000000000e+02,1.000000000000000000e+00,2.015000000000000679e-01
1.560000000000000000e+02,1.000000000000000000e+00,2.015000000000000679e-01
1.570000000000000000e+02,1.000000000000000000e+00,2.015000000000000679e-01
1.580000000000000000e+02,1.000000000000000000e+00,2.015000000000000679e-01
1.590000000000000000e+02,1.000000000000000000e+00,2.022500000000000964e-01
1.600000000000000000e+02,1.000000000000000000e+00,2.095000000000000751e-01
1.610000000000000000e+02,1.000000000000000000e+00,2.095000000000000751e-01
1.620000000000000000e+02,1.000000000000000000e+00,2.095000000000000751e-01
1.630000000000000000e+02,1.000000000000000000e+00,2.102500000000001035e-01
1.640000000000000000e+02,1.000000000000000000e+00,2.095000000000000751e-01
1.650000000000000000e+02,1.000000000000000000e+00,2.160000000000000253e-01
1.660000000000000000e+02,1.000000000000000000e+00,2.175000000000000822e-01
1.670000000000000000e+02,1.000000000000000000e+00,2.185000000000000553e-01
1.680000000000000000e+02,1.000000000000000000e+00,2.257500000000000340e-01
1.690000000000000000e+02,1.000000000000000000e+00,2.257500000000000340e-01
1.700000000000000000e+02,1.000000000000000000e+00,2.257500000000000340e-01
1.710000000000000000e+02,1.000000000000000000e+00,2.257500000000000340e-01
1.720000000000000000e+02,1.000000000000000000e+00,2.257500000000000340e-01
1.730000000000000000e+02,1.000000000000000000e+00,2.257500000000000340e-01
1.740000000000000000e+02,1.000000000000000000e+00,2.290000000000000924e-01
1.750000000000000000e+02,1.000000000000000000e+00,2.290000000000000924e-01
1.760000000000000000e+02,1.000000000000000000e+00,2.320000000000000395e-01
1.770000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.780000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.790000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.800000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.810000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.820000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.830000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.840000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.850000000000000000e+02,1.000000000000000000e+00,2.330000000000000127e-01
1.860000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.870000000000000000e+02,1.000000000000000000e+00,2.305000000000001492e-01
1.880000000000000000e+02,1.000000000000000000e+00,2.320000000000000395e-01
1.890000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.900000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.910000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.920000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.930000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.940000000000000000e+02,1.000000000000000000e+00,2.337500000000000411e-01
1.950000000000000000e+02,1.000000000000000000e+00,2.352500000000000979e-01
1.960000000000000000e+02,1.000000000000000000e+00,2.417500000000000482e-01
1.970000000000000000e+02,1.000000000000000000e+00,2.417500000000000482e-01
1.980000000000000000e+02,1.000000000000000000e+00,2.417500000000000482e-01
1.990000000000000000e+02,1.000000000000000000e+00,2.417500000000000482e-01
2.000000000000000000e+02,1.000000000000000000e+00,2.425000000000000766e-01
2.010000000000000000e+02,1.000000000000000000e+00,2.425000000000000766e-01
2.020000000000000000e+02,1.000000000000000000e+00,2.482499999999999984e-01
2.030000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.040000000000000000e+02,1.000000000000000000e+00,2.490000000000000269e-01
2.050000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.060000000000000000e+02,1.000000000000000000e+00,2.490000000000000269e-01
2.070000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.080000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.090000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.100000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.110000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.120000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.130000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.140000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.150000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
2.160000000000000000e+02,1.000000000000000000e+00,2.530000000000001137e-01
2.170000000000000000e+02,1.000000000000000000e+00,2.537500000000001421e-01
2.180000000000000000e+02,1.000000000000000000e+00,2.530000000000001137e-01
2.190000000000000000e+02,1.000000000000000000e+00,2.555000000000001714e-01
2.200000000000000000e+02,1.000000000000000000e+00,2.580000000000000071e-01
2.210000000000000000e+02,1.000000000000000000e+00,2.570000000000000062e-01
2.220000000000000000e+02,1.000000000000000000e+00,2.570000000000000062e-01
2.230000000000000000e+02,1.000000000000000000e+00,2.580000000000000071e-01
2.240000000000000000e+02,1.000000000000000000e+00,2.580000000000000071e-01
2.250000000000000000e+02,1.000000000000000000e+00,2.580000000000000071e-01
2.260000000000000000e+02,1.000000000000000000e+00,2.580000000000000071e-01
2.270000000000000000e+02,1.000000000000000000e+00,2.595000000000000639e-01
2.280000000000000000e+02,1.000000000000000000e+00,2.580000000000000071e-01
2.290000000000000000e+02,1.000000000000000000e+00,2.595000000000000639e-01
2.300000000000000000e+02,1.000000000000000000e+00,2.595000000000000639e-01
2.310000000000000000e+02,1.000000000000000000e+00,2.580000000000000071e-01
2.320000000000000000e+02,1.000000000000000000e+00,2.620000000000001217e-01
2.330000000000000000e+02,1.000000000000000000e+00,2.587500000000000355e-01
2.340000000000000000e+02,1.000000000000000000e+00,2.642499999999999849e-01
2.350000000000000000e+02,1.000000000000000000e+00,2.652499999999999858e-01
2.360000000000000000e+02,1.000000000000000000e+00,2.652499999999999858e-01
2.370000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.380000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.390000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.400000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.410000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.420000000000000000e+02,1.000000000000000000e+00,2.725000000000001310e-01
2.430000000000000000e+02,1.000000000000000000e+00,2.740000000000000213e-01
2.440000000000000000e+02,1.000000000000000000e+00,2.740000000000000213e-01
2.450000000000000000e+02,1.000000000000000000e+00,2.740000000000000213e-01
2.460000000000000000e+02,1.000000000000000000e+00,2.772500000000001075e-01
2.470000000000000000e+02,1.000000000000000000e+00,2.787500000000001643e-01
2.480000000000000000e+02,1.000000000000000000e+00,2.812500000000000000e-01
2.490000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.500000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.510000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.520000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.530000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.540000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.550000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.560000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.570000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.580000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.590000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
2.600000000000000000e+02,1.000000000000000000e+00,2.860000000000001430e-01
2.610000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
2.620000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
2.630000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
2.640000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
2.650000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
2.660000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
2.670000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
2.680000000000000000e+02,1.000000000000000000e+00,2.910000000000000364e-01
2.690000000000000000e+02,1.000000000000000000e+00,2.917500000000000648e-01
2.700000000000000000e+02,1.000000000000000000e+00,2.972500000000000142e-01
2.710000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
2.720000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
2.730000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
2.740000000000000000e+02,1.000000000000000000e+00,3.022500000000000742e-01
2.750000000000000000e+02,1.000000000000000000e+00,3.044999999999999929e-01
2.760000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.770000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.780000000000000000e+02,1.000000000000000000e+00,3.055000000000001603e-01
2.790000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.800000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.810000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.820000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.830000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.840000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.850000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.860000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.870000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.880000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.890000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.900000000000000000e+02,1.000000000000000000e+00,3.055000000000001603e-01
2.910000000000000000e+02,1.000000000000000000e+00,3.044999999999999929e-01
2.920000000000000000e+02,1.000000000000000000e+00,3.044999999999999929e-01
2.930000000000000000e+02,1.000000000000000000e+00,3.055000000000001603e-01
2.940000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.950000000000000000e+02,1.000000000000000000e+00,3.044999999999999929e-01
2.960000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
2.970000000000000000e+02,1.000000000000000000e+00,3.037500000000001310e-01
2.980000000000000000e+02,1.000000000000000000e+00,3.055000000000001603e-01
2.990000000000000000e+02,1.000000000000000000e+00,3.037500000000001310e-01
3.000000000000000000e+02,1.000000000000000000e+00,3.055000000000001603e-01
3.010000000000000000e+02,1.000000000000000000e+00,3.055000000000001603e-01
3.020000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
3.030000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
3.040000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
3.050000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
3.060000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
3.070000000000000000e+02,1.000000000000000000e+00,3.127500000000001390e-01
3.080000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.090000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.100000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
3.110000000000000000e+02,1.000000000000000000e+00,3.127500000000001390e-01
3.120000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.130000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.140000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.150000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.160000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.170000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.180000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.190000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.200000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.210000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.220000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.230000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.240000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.250000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.260000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.270000000000000000e+02,1.000000000000000000e+00,3.167500000000000315e-01
3.280000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.290000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.300000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.310000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.320000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.330000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.340000000000000000e+02,1.000000000000000000e+00,3.305000000000001270e-01
3.350000000000000000e+02,1.000000000000000000e+00,3.305000000000001270e-01
3.360000000000000000e+02,1.000000000000000000e+00,3.305000000000001270e-01
3.370000000000000000e+02,1.000000000000000000e+00,3.335000000000000742e-01
3.380000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.390000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.400000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.410000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.420000000000000000e+02,1.000000000000000000e+00,3.377500000000001057e-01
3.430000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.440000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.450000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.460000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.470000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.480000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.490000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.500000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.510000000000000000e+02,1.000000000000000000e+00,3.400000000000000244e-01
3.520000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.530000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.540000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.550000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.560000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.570000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.580000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.590000000000000000e+02,1.000000000000000000e+00,3.400000000000000244e-01
3.600000000000000000e+02,1.000000000000000000e+00,3.425000000000000822e-01
3.610000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.620000000000000000e+02,1.000000000000000000e+00,3.407500000000000528e-01
3.630000000000000000e+02,1.000000000000000000e+00,3.400000000000000244e-01
3.640000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.650000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.660000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.670000000000000000e+02,1.000000000000000000e+00,3.392499999999999960e-01
3.680000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.690000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.700000000000000000e+02,1.000000000000000000e+00,3.392499999999999960e-01
3.710000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.720000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.730000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.740000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.750000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.760000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.770000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.780000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.790000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.800000000000000000e+02,1.000000000000000000e+00,3.432500000000001106e-01
3.810000000000000000e+02,1.000000000000000000e+00,3.450000000000000844e-01
3.820000000000000000e+02,1.000000000000000000e+00,3.407500000000000528e-01
3.830000000000000000e+02,1.000000000000000000e+00,3.392499999999999960e-01
3.840000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.850000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.860000000000000000e+02,1.000000000000000000e+00,3.384999999999999676e-01
3.870000000000000000e+02,1.000000000000000000e+00,3.377500000000001057e-01
