t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.218256344095731549e+02,-7.182563440957315493e+01,5.995553514437289106e-125,0.000000000000000000e+00,4.929999999999999716e+01,1.896000000000000085e+01,5.000000000000000000e+01
1.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.216650205210964657e+02,-7.166502052109593990e+01,-5.287445190698248704e-13,0.000000000000000000e+00,4.929999999999999716e+01,1.900000000000000000e+01,5.000000000000000000e+01
1.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,1.213036392720239007e+02,-7.130363927202270702e+01,-1.189675167908870079e-12,0.000000000000000000e+00,4.929999999999999716e+01,1.908999999999999986e+01,5.000000000000000000e+01
1.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.214240996883814319e+02,-7.142409968838182976e+01,3.965583892984756937e-13,0.000000000000000000e+00,4.929999999999999716e+01,1.905999999999999872e+01,5.000000000000000000e+01
1.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.209021045508321635e+02,-7.090210455083044394e+01,-1.718419686975696015e-12,0.000000000000000000e+00,4.929999999999999716e+01,1.919000000000000128e+01,5.000000000000000000e+01
1.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.205005698296404262e+02,-7.050056982963910457e+01,-1.321861297680219154e-12,0.000000000000000000e+00,4.929999999999999716e+01,1.928999999999999915e+01,5.000000000000000000e+01
1.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.205005698296404262e+02,-7.050056982964042618e+01,-4.351597005388303578e-24,0.000000000000000000e+00,4.929999999999999716e+01,1.928999999999999915e+01,5.000000000000000000e+01
1.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.205005698296404262e+02,-7.050056982964042618e+01,-1.432555482979689421e-35,0.000000000000000000e+00,4.929999999999999716e+01,1.928999999999999915e+01,5.000000000000000000e+01
1.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.205005698296404262e+02,-7.050056982964042618e+01,-4.716004743256429147e-47,0.000000000000000000e+00,4.929999999999999716e+01,1.928999999999999915e+01,5.000000000000000000e+01
1.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,1.201391885805678612e+02,-7.013918858056666750e+01,-1.189675167907129485e-12,0.000000000000000000e+00,4.929999999999999716e+01,1.937999999999999901e+01,5.000000000000000000e+01
2.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.197376538593761239e+02,-6.973765385937480232e+01,-1.321861297678525615e-12,0.000000000000000000e+00,4.929999999999999716e+01,1.948000000000000043e+01,5.000000000000000000e+01
2.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.193361191381843867e+02,-6.933611913818306505e+01,-1.321861297678913760e-12,0.000000000000000000e+00,4.929999999999999716e+01,1.957999999999999829e+01,5.000000000000000000e+01
2.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.192156587218268697e+02,-6.921565872182647183e+01,-3.965583893067437133e-13,0.000000000000000000e+00,4.929999999999999716e+01,1.960999999999999943e+01,5.000000000000000000e+01
2.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.192156587218268697e+02,-6.921565872182686974e+01,-1.305479101625307134e-24,0.000000000000000000e+00,4.929999999999999716e+01,1.960999999999999943e+01,5.000000000000000000e+01
2.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.190951983054693386e+02,-6.909519830546894070e+01,-3.965583893023921293e-13,0.000000000000000000e+00,4.929999999999999716e+01,1.964000000000000057e+01,5.000000000000000000e+01
2.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.184527427515625675e+02,-6.845274275156045007e+01,-2.114978076280651728e-12,0.000000000000000000e+00,4.929999999999999716e+01,1.980000000000000071e+01,5.000000000000000000e+01
2.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.180512080303708302e+02,-6.805120803036950861e+01,-1.321861297681524751e-12,0.000000000000000000e+00,4.929999999999999716e+01,1.989999999999999858e+01,5.000000000000000000e+01
2.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.179307476140132991e+02,-6.793074761401290118e+01,-3.965583893067437133e-13,0.000000000000000000e+00,4.929999999999999716e+01,1.992999999999999972e+01,5.000000000000000000e+01
2.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.179307476140132991e+02,-6.793074761401329908e+01,-1.305479101625307134e-24,0.000000000000000000e+00,4.929999999999999716e+01,1.992999999999999972e+01,5.000000000000000000e+01
2.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.174087524764640449e+02,-6.740875247646232538e+01,-1.718419686976954356e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.005999999999999872e+01,5.000000000000000000e+01
3.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.168867573389147765e+02,-6.688675733891305697e+01,-1.718419686982658388e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.019000000000000128e+01,5.000000000000000000e+01
3.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.166458365061997426e+02,-6.664583650619894684e+01,-7.931167786103943849e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.025000000000000000e+01,5.000000000000000000e+01
3.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.164852226177230534e+02,-6.648522261772252762e+01,-5.287445190724358612e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.028999999999999915e+01,5.000000000000000000e+01
3.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.162443017850080054e+02,-6.624430178500720956e+01,-7.931167786065248518e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.035000000000000142e+01,5.000000000000000000e+01
3.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.157223066474587512e+02,-6.572230664745703166e+01,-1.718419686979565347e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.048000000000000043e+01,5.000000000000000000e+01
3.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.153207719262670139e+02,-6.532077192626569229e+01,-1.321861297680219154e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.057999999999999829e+01,5.000000000000000000e+01
3.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.153207719262670139e+02,-6.532077192626701390e+01,-4.351597005388303578e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.057999999999999829e+01,5.000000000000000000e+01
3.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.150798510935519658e+02,-6.507985109355117004e+01,-7.931167786047842586e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.064000000000000057e+01,5.000000000000000000e+01
3.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.141563212348109744e+02,-6.415632123480793325e+01,-3.040280984654174173e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.087000000000000099e+01,5.000000000000000000e+01
3.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.140358608184534575e+02,-6.403586081845305955e+01,-3.965583893123538396e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.089999999999999858e+01,5.000000000000000000e+01
4.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.139154004020959263e+02,-6.391540040209552842e+01,-3.965583893036976247e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.092999999999999972e+01,5.000000000000000000e+01
4.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.133934052645466721e+02,-6.339340526454495262e+01,-1.718419686978259750e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.105999999999999872e+01,5.000000000000000000e+01
4.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.127509497106399010e+02,-6.275094971063778360e+01,-2.114978076285003312e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.121999999999999886e+01,5.000000000000000000e+01
4.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.127509497106399010e+02,-6.275094971063990101e+01,-6.962555208610266641e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.121999999999999886e+01,5.000000000000000000e+01
4.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.121084941567331157e+02,-6.210849415673099827e+01,-2.114978076279346334e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.137999999999999901e+01,5.000000000000000000e+01
4.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.114660386028263304e+02,-6.146603860282421294e+01,-2.114978076286308706e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.153999999999999915e+01,5.000000000000000000e+01
4.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.114660386028263304e+02,-6.146603860282633036e+01,-6.962555208614564542e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.153999999999999915e+01,5.000000000000000000e+01
4.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.113054247143496411e+02,-6.130542471434911533e+01,-5.287445190698248704e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.157999999999999829e+01,5.000000000000000000e+01
4.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.104220483277278078e+02,-6.042204832772490164e+01,-2.908094854885871488e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.180000000000000071e+01,5.000000000000000000e+01
4.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.101409740228935874e+02,-6.014097402289266370e+01,-9.253029083817906157e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.187000000000000099e+01,5.000000000000000000e+01
5.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.101409740228935874e+02,-6.014097402289358740e+01,-3.046117903790370401e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.187000000000000099e+01,5.000000000000000000e+01
5.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.091371372199142513e+02,-5.913713721991094729e+01,-3.304653244186476021e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.212000000000000099e+01,5.000000000000000000e+01
5.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.088560629150800310e+02,-5.885606291507910726e+01,-9.253029083830960101e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
5.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.088560629150800310e+02,-5.885606291508003096e+01,-3.046117903794667935e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
5.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.088560629150800310e+02,-5.885606291508003096e+01,-1.002788838093306587e-35,0.000000000000000000e+00,4.929999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
5.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.078120726399815226e+02,-5.781207263997808354e+01,-3.436839373953908712e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.244999999999999929e+01,5.000000000000000000e+01
5.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.075711518072664745e+02,-5.757115180726567871e+01,-7.931167786160984173e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.251000000000000156e+01,5.000000000000000000e+01
5.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.073302309745514265e+02,-5.733023097455063066e+01,-7.931167786073482964e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.257000000000000028e+01,5.000000000000000000e+01
5.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.066476219485254830e+02,-5.664762194852323773e+01,-2.247164206049390217e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.273999999999999844e+01,5.000000000000000000e+01
5.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.062862406994529181e+02,-5.628624069945173147e+01,-1.189675167914527259e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.282999999999999829e+01,5.000000000000000000e+01
6.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.062862406994529181e+02,-5.628624069945291808e+01,-3.916437304857143982e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.282999999999999829e+01,5.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.057642455619036497e+02,-5.576424556190193016e+01,-1.718419686977001410e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.296000000000000085e+01,5.000000000000000000e+01
6.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.050013295916393616e+02,-5.500132959163685342e+01,-2.511536465587348640e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.314999999999999858e+01,5.000000000000000000e+01
6.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.047202552868051413e+02,-5.472025528680421758e+01,-9.253029083804850193e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.321999999999999886e+01,5.000000000000000000e+01
6.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.036762650117066187e+02,-5.367626501170317965e+01,-3.436839373957001753e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.348000000000000043e+01,5.000000000000000000e+01
6.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.036762650117066187e+02,-5.367626501170661868e+01,-1.131415221397150813e-23,0.000000000000000000e+00,4.929999999999999716e+01,2.348000000000000043e+01,5.000000000000000000e+01
6.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.034353441789915848e+02,-5.343534417899078903e+01,-7.931167786047373056e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.353999999999999915e+01,5.000000000000000000e+01
6.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.025118143202505792e+02,-5.251181432024753803e+01,-3.040280984654174173e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.376999999999999957e+01,5.000000000000000000e+01
6.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.023913539038930622e+02,-5.239135390389266433e+01,-3.965583893124007926e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.380000000000000071e+01,5.000000000000000000e+01
6.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.016284379336287600e+02,-5.162843793362625178e+01,-2.511536465582997056e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.398999999999999844e+01,5.000000000000000000e+01
7.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.011064427960794916e+02,-5.110644279607777207e+01,-1.718419686985269379e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.412000000000000099e+01,5.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.011064427960794916e+02,-5.110644279607949159e+01,-5.657076107008036297e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.412000000000000099e+01,5.000000000000000000e+01
7.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,1.007049080748877685e+02,-5.070490807488644691e+01,-1.321861297674562176e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.421999999999999886e+01,5.000000000000000000e+01
7.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.994199210462346628e+01,-4.994199210462095806e+01,-2.511536465586090097e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.441000000000000014e+01,5.000000000000000000e+01
7.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.982153168826593514e+01,-4.982153168826553724e+01,-3.965583893106601489e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.444000000000000128e+01,5.000000000000000000e+01
7.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.941999696707421208e+01,-4.941999696707289047e+01,-1.321861297675867570e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.453999999999999915e+01,5.000000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.865708099680989562e+01,-4.865708099680738741e+01,-2.511536465586090097e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.473000000000000043e+01,5.000000000000000000e+01
7.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.849646710833320640e+01,-4.849646710833268060e+01,-5.287445190780929405e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.476999999999999957e+01,5.000000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.813508585926064143e+01,-4.813508585925945482e+01,-1.189675167908870079e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.485999999999999943e+01,5.000000000000000000e+01
7.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.721155600051964996e+01,-4.721155600051660883e+01,-3.040280984655479971e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.508999999999999986e+01,5.000000000000000000e+01
8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.721155600051964996e+01,-4.721155600051964996e+01,-1.000867311236339224e-23,0.000000000000000000e+00,4.929999999999999716e+01,2.508999999999999986e+01,5.000000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.685017475144708499e+01,-4.685017475144589838e+01,-1.189675167907129485e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.517999999999999972e+01,5.000000000000000000e+01
8.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.604710530906361043e+01,-4.604710530906096722e+01,-2.643722595353088195e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.537999999999999901e+01,5.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.592664489270609351e+01,-4.592664489270569561e+01,-3.965583893110953477e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.541000000000000014e+01,5.000000000000000000e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.592664489270609351e+01,-4.592664489270609351e+01,-1.305479101639632737e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.541000000000000014e+01,5.000000000000000000e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.500311503396508783e+01,-4.500311503396204671e+01,-3.040280984651563384e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.564000000000000057e+01,5.000000000000000000e+01
8.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.464173378489252286e+01,-4.464173378489133626e+01,-1.189675167917138250e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.573000000000000043e+01,5.000000000000000000e+01
8.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.464173378489252286e+01,-4.464173378489252286e+01,-3.916437304865739784e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.573000000000000043e+01,5.000000000000000000e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.383866434250904831e+01,-4.383866434250640509e+01,-2.643722595349171608e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.592999999999999972e+01,5.000000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.335682267707896642e+01,-4.335682267707738191e+01,-1.586233557218224833e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.605000000000000071e+01,5.000000000000000000e+01
9.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.335682267707896642e+01,-4.335682267707896642e+01,-5.221916406472423047e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.605000000000000071e+01,5.000000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.307574837224474607e+01,-4.307574837224382236e+01,-9.253029083722170502e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.612000000000000099e+01,5.000000000000000000e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.231283240198045803e+01,-4.231283240197794981e+01,-2.511536465584737851e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.630999999999999872e+01,5.000000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.203175809714623767e+01,-4.203175809714531397e+01,-9.253029083804850193e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.637999999999999901e+01,5.000000000000000000e+01
9.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.191129768078870654e+01,-4.191129768078830864e+01,-3.965583893054382684e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.641000000000000014e+01,5.000000000000000000e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.138930254323945235e+01,-4.138930254323773283e+01,-1.718419686978259750e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.653999999999999915e+01,5.000000000000000000e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.074684698933268123e+01,-4.074684698933056382e+01,-2.114978076285003312e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.669999999999999929e+01,5.000000000000000000e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,9.062638657297515010e+01,-4.062638657297475220e+01,-3.965583893093547040e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.673000000000000043e+01,5.000000000000000000e+01
9.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,8.998393101906836478e+01,-3.998393101906624736e+01,-2.114978076280651728e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.689000000000000057e+01,5.000000000000000000e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,8.946193588151911058e+01,-3.946193588151739107e+01,-1.718419686983916931e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.701999999999999957e+01,5.000000000000000000e+01
1.000000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.946193588151911058e+01,-3.946193588151911058e+01,-5.657076107003584113e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.701999999999999957e+01,5.000000000000000000e+01
1.010000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.934147546516159366e+01,-3.934147546516119576e+01,-3.965583893023921293e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.705000000000000071e+01,5.000000000000000000e+01
1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.817702477370555414e+01,-3.817702477370171721e+01,-3.833397763257606286e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.733999999999999986e+01,5.000000000000000000e+01
1.030000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.817702477370555414e+01,-3.817702477370555414e+01,-1.261963131557660448e-23,0.000000000000000000e+00,4.929999999999999716e+01,2.733999999999999986e+01,5.000000000000000000e+01
1.040000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.801641088522886491e+01,-3.801641088522833911e+01,-5.287445190698248704e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.737999999999999901e+01,5.000000000000000000e+01
1.050000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.725349491496454846e+01,-3.725349491496204024e+01,-2.511536465583479309e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.757000000000000028e+01,5.000000000000000000e+01
1.060000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.685196019377281118e+01,-3.685196019377148957e+01,-1.321861297682877199e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.767000000000000171e+01,5.000000000000000000e+01
1.070000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.620950463986604007e+01,-3.620950463986392265e+01,-2.114978076283651066e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.782999999999999829e+01,5.000000000000000000e+01
1.080000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.568750950231677166e+01,-3.568750950231505215e+01,-1.718419686983963984e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.796000000000000085e+01,5.000000000000000000e+01
1.090000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.556704908595926895e+01,-3.556704908595887105e+01,-3.965583893080022556e-13,0.000000000000000000e+00,4.929999999999999716e+01,2.798999999999999844e+01,5.000000000000000000e+01
1.100000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.556704908595926895e+01,-3.556704908595926895e+01,-1.305479101629450201e-24,0.000000000000000000e+00,4.929999999999999716e+01,2.798999999999999844e+01,5.000000000000000000e+01
1.110000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.492459353205248362e+01,-3.492459353205036621e+01,-2.114978076279346334e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.814999999999999858e+01,5.000000000000000000e+01
1.120000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.440259839450321522e+01,-3.440259839450149570e+01,-1.718419686983963984e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.828000000000000114e+01,5.000000000000000000e+01
1.130000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,8.400106367331149215e+01,-3.400106367331017054e+01,-1.321861297680219154e-12,0.000000000000000000e+00,4.929999999999999716e+01,2.837999999999999901e+01,5.000000000000000000e+01
