t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
2.100000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.224680899634799403e+02,-5.746808996347782283e+01,-2.114978076286308706e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.380000000000000071e+01,5.000000000000000000e+01
2.200000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.222271691307648922e+02,-5.722716913076409639e+01,-7.931167786116998803e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.385999999999999943e+01,5.000000000000000000e+01
2.300000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.214240996883814319e+02,-5.642409968837878864e+01,-2.643722595351782397e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.405999999999999872e+01,5.000000000000000000e+01
2.400000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.214240996883814319e+02,-5.642409968838143186e+01,-8.703194010748111704e-24,0.000000000000000000e+00,5.429999999999999716e+01,2.405999999999999872e+01,5.000000000000000000e+01
2.500000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.211831788556663696e+02,-5.618317885566557379e+01,-7.931167786047842586e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.412000000000000099e+01,5.000000000000000000e+01
2.600000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.206611837181171154e+02,-5.566118371811539589e+01,-1.718419686979565347e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.425000000000000000e+01,5.000000000000000000e+01
2.700000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.205407233017595985e+02,-5.554072330175920058e+01,-3.965583893080492086e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.428000000000000114e+01,5.000000000000000000e+01
2.800000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.198982677478528132e+02,-5.489826774785069574e+01,-2.114978076280651728e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.444000000000000128e+01,5.000000000000000000e+01
2.900000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.198982677478528132e+02,-5.489826774785281316e+01,-6.962555208595941773e-24,0.000000000000000000e+00,5.429999999999999716e+01,2.444000000000000128e+01,5.000000000000000000e+01
3.000000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.198982677478528132e+02,-5.489826774785281316e+01,-2.292088772759159717e-35,0.000000000000000000e+00,5.429999999999999716e+01,2.444000000000000128e+01,5.000000000000000000e+01
3.100000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.189747378891118217e+02,-5.397473788910878056e+01,-3.040280984651563384e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.467000000000000171e+01,5.000000000000000000e+01
3.200000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.185732031679200844e+02,-5.357320316791876280e+01,-1.321861297684570940e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.476999999999999957e+01,5.000000000000000000e+01
3.300000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.185732031679200844e+02,-5.357320316792008441e+01,-4.351597005402629915e-24,0.000000000000000000e+00,5.429999999999999716e+01,2.476999999999999957e+01,5.000000000000000000e+01
3.400000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.179307476140132991e+02,-5.293074761401118167e+01,-2.114978076279346334e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.492999999999999972e+01,5.000000000000000000e+01
3.500000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.172882920601065280e+02,-5.228829206010441055e+01,-2.114978076286308706e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.508999999999999986e+01,5.000000000000000000e+01
3.600000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.172882920601065280e+02,-5.228829206010652797e+01,-6.962555208614564542e-24,0.000000000000000000e+00,5.429999999999999716e+01,2.508999999999999986e+01,5.000000000000000000e+01
3.700000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.161238413686504884e+02,-5.112384136864665152e+01,-3.833397763256300891e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.537999999999999901e+01,5.000000000000000000e+01
3.800000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.160033809522929573e+02,-5.100338095229255941e+01,-3.965583893150117833e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.541000000000000014e+01,5.000000000000000000e+01
3.900000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.153609253983861862e+02,-5.036092539838406879e+01,-2.114978076280651728e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.557000000000000028e+01,5.000000000000000000e+01
4.000000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.148389302608369320e+02,-4.983893026083521249e+01,-1.718419686983916931e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.569999999999999929e+01,5.000000000000000000e+01
4.100000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.145980094281218840e+02,-4.959800942812108815e+01,-7.931167786104413379e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.576000000000000156e+01,5.000000000000000000e+01
4.200000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.141964747069301467e+02,-4.919647470692882507e+01,-1.321861297677173167e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.585999999999999943e+01,5.000000000000000000e+01
4.300000000000000000e+01,1.000000000000000000e+00,6.499999999999998579e+01,1.134335587366658444e+02,-4.843355873666333622e+01,-2.511536465586090097e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.605000000000000071e+01,5.000000000000000000e+01
4.400000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.134335587366658444e+02,-4.843355873666584444e+01,-8.268034310216951373e-24,0.000000000000000000e+00,5.429999999999999716e+01,2.605000000000000071e+01,5.000000000000000000e+01
4.500000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.127509497106399010e+02,-4.775094971063765570e+01,-2.247164206046779428e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.621999999999999886e+01,5.000000000000000000e+01
4.600000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.121084941567331157e+02,-4.710849415673099827e+01,-2.114978076286744107e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.637999999999999901e+01,5.000000000000000000e+01
4.700000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.119880337403755846e+02,-4.698803374037518665e+01,-3.965583893093547040e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.641000000000000014e+01,5.000000000000000000e+01
4.800000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.113455781864688134e+02,-4.634557818646669602e+01,-2.114978076280651728e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.657000000000000028e+01,5.000000000000000000e+01
4.900000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.108235830489195592e+02,-4.582358304891783973e+01,-1.718419686983916931e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.669999999999999929e+01,5.000000000000000000e+01
5.000000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.108235830489195592e+02,-4.582358304891955925e+01,-5.657076107003584113e-24,0.000000000000000000e+00,5.429999999999999716e+01,2.669999999999999929e+01,5.000000000000000000e+01
5.100000000000000000e+01,1.000000000000000000e+00,6.499999999999998579e+01,1.099402066622977259e+02,-4.494020666229481975e+01,-2.908094854884130693e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.692000000000000171e+01,5.000000000000000000e+01
5.200000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.095386719411059886e+02,-4.453867194110466698e+01,-1.321861297684135741e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.701999999999999957e+01,5.000000000000000000e+01
5.300000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.095386719411059886e+02,-4.453867194110598859e+01,-4.351597005401197282e-24,0.000000000000000000e+00,5.429999999999999716e+01,2.701999999999999957e+01,5.000000000000000000e+01
5.400000000000000000e+01,1.000000000000000000e+00,6.499999999999998579e+01,1.087757559708416863e+02,-4.377575597083917813e+01,-2.511536465581738513e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.721000000000000085e+01,5.000000000000000000e+01
5.500000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.082537608332924322e+02,-4.325376083329071264e+01,-1.718419686985222325e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.733999999999999986e+01,5.000000000000000000e+01
5.600000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.079726865284582118e+02,-4.297268652845728809e+01,-9.253029083778740286e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.741000000000000014e+01,5.000000000000000000e+01
5.700000000000000000e+01,1.000000000000000000e+00,6.499999999999998579e+01,1.070893101418363926e+02,-4.208931014183348651e+01,-2.908094854887130031e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.762999999999999901e+01,5.000000000000000000e+01
5.800000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.069286962533596892e+02,-4.192869625335916339e+01,-5.287445190794452879e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.767000000000000171e+01,5.000000000000000000e+01
5.900000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.065673150042871242e+02,-4.156731500428593762e+01,-1.189675167908870079e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.776000000000000156e+01,5.000000000000000000e+01
6.000000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.056437851455461470e+02,-4.064378514554310584e+01,-3.040280984655433119e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.798999999999999844e+01,5.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.056437851455461470e+02,-4.064378514554614696e+01,-1.000867311236323795e-23,0.000000000000000000e+00,5.429999999999999716e+01,2.798999999999999844e+01,5.000000000000000000e+01
6.200000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.050013295916393616e+02,-4.000132959163724422e+01,-2.114978076279346334e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.814999999999999858e+01,5.000000000000000000e+01
6.300000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.043588740377325763e+02,-3.935887403773045889e+01,-2.114978076286308706e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.830999999999999872e+01,5.000000000000000000e+01
6.400000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.042384136213750594e+02,-3.923841362137466149e+01,-3.965583893093547040e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.833999999999999986e+01,5.000000000000000000e+01
6.500000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.038368789001833079e+02,-3.883687890018198630e+01,-1.321861297675914624e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.844000000000000128e+01,5.000000000000000000e+01
6.600000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.037164184838258052e+02,-3.871641848382540729e+01,-3.965583893066967603e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.846999999999999886e+01,5.000000000000000000e+01
6.700000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.030739629299190199e+02,-3.807396292991690245e+01,-2.114978076280651728e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.862999999999999901e+01,5.000000000000000000e+01
6.800000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.029133490414423164e+02,-3.791334904144179063e+01,-5.287445190768343981e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.867000000000000171e+01,5.000000000000000000e+01
6.900000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.017488983499862769e+02,-3.674889834998243998e+01,-3.833397763258041687e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.896000000000000085e+01,5.000000000000000000e+01
7.000000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.015079775172712431e+02,-3.650797751727044727e+01,-7.931167786173569596e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.901999999999999957e+01,5.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,6.499999999999998579e+01,1.007450615470069408e+02,-3.574506154700443261e+01,-2.511536465584349302e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.921000000000000085e+01,5.000000000000000000e+01
7.200000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.004639872421727205e+02,-3.546398724217179677e+01,-9.253029083804850193e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.928000000000000114e+01,5.000000000000000000e+01
7.300000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.004639872421727205e+02,-3.546398724217272047e+01,-3.046117903786072500e-24,0.000000000000000000e+00,5.429999999999999716e+01,2.928000000000000114e+01,5.000000000000000000e+01
7.400000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.982153168826593514e+01,-3.482153168826381773e+01,-2.114978076279346334e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.944000000000000128e+01,5.000000000000000000e+01
7.500000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.917907613435914982e+01,-3.417907613435703240e+01,-2.114978076286308706e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.960000000000000142e+01,5.000000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.905861571800164711e+01,-3.405861571800124921e+01,-3.965583893093077510e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.962999999999999901e+01,5.000000000000000000e+01
7.700000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.801462544290312451e+01,-3.301462544289968548e+01,-3.436839373955260958e-12,0.000000000000000000e+00,5.429999999999999716e+01,2.989000000000000057e+01,5.000000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.789416502654559338e+01,-3.289416502654519547e+01,-3.965583893137062880e-13,0.000000000000000000e+00,5.429999999999999716e+01,2.992000000000000171e+01,5.000000000000000000e+01
7.900000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.709109558416211883e+01,-3.209109558415947561e+01,-2.643722595350477002e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.012000000000000099e+01,5.000000000000000000e+01
8.000000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.660925391873205115e+01,-3.160925391873046664e+01,-1.586233557218177779e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.023999999999999844e+01,5.000000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.660925391873205115e+01,-3.160925391873205115e+01,-5.221916406472268029e-24,0.000000000000000000e+00,5.429999999999999716e+01,3.023999999999999844e+01,5.000000000000000000e+01
8.200000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.568572405999104546e+01,-3.068572405998800434e+01,-3.040280984651563384e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.046999999999999886e+01,5.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.528418933879930819e+01,-3.028418933879798658e+01,-1.321861297684617994e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.057000000000000028e+01,5.000000000000000000e+01
8.400000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.504326850608427435e+01,-3.004326850608348209e+01,-7.931167786090888896e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.062999999999999901e+01,5.000000000000000000e+01
8.500000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.428035253581995789e+01,-2.928035253581744612e+01,-2.511536465584349302e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.082000000000000028e+01,5.000000000000000000e+01
8.600000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.399927823098575175e+01,-2.899927823098482804e+01,-9.253029083804850193e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.089000000000000057e+01,5.000000000000000000e+01
8.700000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.399927823098575175e+01,-2.899927823098575175e+01,-3.046117903786072500e-24,0.000000000000000000e+00,5.429999999999999716e+01,3.089000000000000057e+01,5.000000000000000000e+01
8.800000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.375835739827070370e+01,-2.875835739826991144e+01,-7.931167786047373056e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.094999999999999929e+01,5.000000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.271436712317218110e+01,-2.771436712316874562e+01,-3.436839373956566352e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.121000000000000085e+01,5.000000000000000000e+01
9.000000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.259390670681467839e+01,-2.759390670681428048e+01,-3.965583893136593350e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.123999999999999844e+01,5.000000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.243329281833796074e+01,-2.743329281833743138e+01,-5.287445190711773188e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.128000000000000114e+01,5.000000000000000000e+01
9.200000000000000000e+01,1.000000000000000000e+00,6.499999999999998579e+01,9.142945601535862465e+01,-2.642945601535532063e+01,-3.304653244188216816e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.153000000000000114e+01,5.000000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.142945601535862465e+01,-2.642945601535862465e+01,-1.087899251343016508e-23,0.000000000000000000e+00,5.429999999999999716e+01,3.153000000000000114e+01,5.000000000000000000e+01
9.400000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.102792129416688738e+01,-2.602792129416556577e+01,-1.321861297674562176e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.162999999999999901e+01,5.000000000000000000e+01
9.500000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.010439143542589591e+01,-2.510439143542285478e+01,-3.040280984655914968e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.185999999999999943e+01,5.000000000000000000e+01
9.600000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,9.010439143542589591e+01,-2.510439143542589591e+01,-1.000867311236482340e-23,0.000000000000000000e+00,5.429999999999999716e+01,3.185999999999999943e+01,5.000000000000000000e+01
9.700000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,8.998393101906836478e+01,-2.498393101906796687e+01,-3.965583893023921293e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.189000000000000057e+01,5.000000000000000000e+01
9.800000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,8.881948032761233947e+01,-2.381948032760850609e+01,-3.833397763257606286e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.217999999999999972e+01,5.000000000000000000e+01
9.900000000000000000e+01,1.000000000000000000e+00,6.500000000000000000e+01,8.869901991125480833e+01,-2.369901991125441043e+01,-3.965583893150117833e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.221000000000000085e+01,5.000000000000000000e+01
1.000000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.845809907853976028e+01,-2.345809907853896803e+01,-7.931167786060897540e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.227000000000000313e+01,5.000000000000000000e+01
1.010000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.765502963615629994e+01,-2.265502963615365672e+01,-2.643722595351735141e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.246999999999999886e+01,5.000000000000000000e+01
1.020000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.753456921979876881e+01,-2.253456921979837091e+01,-3.965583893110953477e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.250000000000000000e+01,5.000000000000000000e+01
1.030000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.753456921979876881e+01,-2.253456921979876881e+01,-1.305479101639632737e-24,0.000000000000000000e+00,5.429999999999999716e+01,3.250000000000000000e+01,5.000000000000000000e+01
1.040000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.741410880344125189e+01,-2.241410880344085399e+01,-3.965583893023921293e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.253000000000000114e+01,5.000000000000000000e+01
1.050000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.649057894470026042e+01,-2.149057894469721930e+01,-3.040280984652821926e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.275999999999999801e+01,5.000000000000000000e+01
1.060000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.624965811198521237e+01,-2.124965811198442012e+01,-7.931167786147929219e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.282000000000000028e+01,5.000000000000000000e+01
1.070000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.624965811198521237e+01,-2.124965811198521237e+01,-2.610958203254911802e-24,0.000000000000000000e+00,5.429999999999999716e+01,3.282000000000000028e+01,5.000000000000000000e+01
1.080000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.612919769562768124e+01,-2.112919769562728334e+01,-3.965583893023921293e-13,0.000000000000000000e+00,5.429999999999999716e+01,3.285000000000000142e+01,5.000000000000000000e+01
1.090000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.544658866960172361e+01,-2.044658866959947474e+01,-2.247164206048131675e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.302000000000000313e+01,5.000000000000000000e+01
1.100000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.496474700417165593e+01,-1.996474700417007142e+01,-1.586233557216872385e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.314000000000000057e+01,5.000000000000000000e+01
1.110000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.496474700417165593e+01,-1.996474700417165593e+01,-5.221916406467970862e-24,0.000000000000000000e+00,5.429999999999999716e+01,3.314000000000000057e+01,5.000000000000000000e+01
1.120000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.456321228297990444e+01,-1.956321228297858283e+01,-1.321861297674609230e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.324000000000000199e+01,5.000000000000000000e+01
1.130000000000000000e+02,1.000000000000000000e+00,6.500000000000000000e+01,8.404121714543066446e+01,-1.904121714542894495e+01,-1.718419686981259088e-12,0.000000000000000000e+00,5.429999999999999716e+01,3.336999999999999744e+01,5.000000000000000000e+01
